from_node,to_node,weight
1775800947,1775800700,385.79580196111976
1775800947,12584532176,69.47836826668443
2054840282,2054840283,36.89132203219266
2054840282,12590146067,534.6111537771253
2054840283,12590146037,2463.387945064301
2054883311,12045064851,190.85554185039268
2054883311,313298664,15.55157149739367
2054883311,12590146010,10.653620650903864
2057317289,12587139018,119.56312483423179
2057317289,5417921922,186.52559326355777
2057317299,12584612440,36.47423228262442
2057317299,12584612462,111.44149083559569
2057317305,9586054606,8.772842219606654
2057317305,9586054599,874.2117601036434
2124822800,2124822805,558.8853400091834
2124822805,2537642315,599.7790224227199
2124822805,2054840283,698.422658812111
2407669720,10019971912,506.3077951858005
2407669720,2407669725,506.11642989220934
2407669720,12600286254,937.5144585390834
2407669725,2407669720,506.11642989220934
2407669725,12600286254,774.0509608038109
2407680051,12595128223,63.107931994703485
2407680059,12595115744,43.31522215523143
2407680059,263014984,73.08945207406505
2407680059,12595162119,129.43722594993724
2407680069,5416199589,162.8277877622056
2407680069,5416199581,65.20127887843347
2407680069,5416199594,74.60109102201982
2407680079,12595128213,52.806572200033784
2407680079,5417921982,89.9582277823224
2407680079,5417921959,135.84618643162042
2407680079,10752398448,163.87736477234094
2407680082,10752398416,53.67999538319511
2407680082,5417921975,83.12862581588632
2407680082,10752398407,119.36913534969257
2407680082,9586054602,439.1213439207229
2407680087,10752398420,33.123488958662435
2407680087,5417921801,69.59641776285699
2407680087,5154287710,135.54773529380097
2407680087,5417921812,233.47220568542224
2407680093,10752369754,7.228422450031228
2407680093,2407680097,80.18454314771657
2407680093,10752369750,87.63771019090709
2407680097,5417921924,53.86304554501491
2407680097,10752369746,63.969271585734454
2407680097,2407680093,80.18454314771657
2407680097,10752369750,179.76145640827048
2407680098,2407680100,19.902403930636385
2407680098,5417921924,63.447539893347106
2407680098,5417921931,257.85979387665583
2407680100,2407680098,19.902403930636385
2407680100,10752369732,126.89945971635049
2407680100,10752369734,274.4772045911123
2407680105,2407680110,126.49472705076667
2407680105,10752369732,118.41816829520025
2407680105,10752393804,203.4744580331525
2407680110,12045120862,91.31119922353047
2407680110,10752393797,63.52945450306449
2407680110,2407680105,126.49472705076667
2407680110,2407680119,214.91271691120488
2407680119,2407680110,214.91271691120488
2407680120,10752403765,29.758239939209176
2407680120,10752369783,252.87937969458548
2407680127,2407680128,175.0293414377665
2407680128,10752385729,26.4997490163293
2407680128,2407680127,175.0293414377665
2407680128,12045120862,128.83055112817928
2407680128,10752385728,86.4277082409715
2407680131,10752385728,46.18043807281833
2407680131,10752385717,46.224479965574645
2407680131,10752403834,45.71564968041885
2407680131,10752403837,132.95117538015356
2407680135,12860118922,20.600792745318586
2407680135,2407680142,426.5645190365832
2407680135,10752403828,64.49695807192849
2407680142,2407680135,426.56451903658325
2407680142,2407680159,365.03075395925936
2407680142,10752403844,101.84341326986129
2407680147,11944603059,7.271105468369323
2407680147,11944620270,463.47761289862234
2407680159,12595115527,63.5600740096308
2407680159,2407680142,365.03075395925936
2407680159,2407680169,700.4889424230395
2407680159,10752403869,65.22581518242612
2407680169,2407680159,700.4889424230395
2407680169,12860154914,142.57328316148983
2407680169,12860154911,224.5042172237599
2407680179,12595162230,29.352918775293652
2407680179,12595162225,298.6123619765842
2407680179,2407680193,448.2176502517112
2407680181,12595162213,117.61265278807431
2407680181,2407680193,363.7442053610367
2407680181,2407680187,121.7606655869794
2407680187,2407680181,121.76066558697939
2407680187,10020048171,669.7704273374727
2407680187,12595162253,77.28088541555418
2407680193,2407680179,448.2176502517111
2407680193,2407680181,363.74420536103673
2407680193,5414745928,1041.9063637094093
2407680210,12127480967,13.050087207781846
2407680210,12522530679,194.4379913869785
2407680210,12522530659,1560.0508713339532
2537642315,2054840282,111.94205195925758
2537642315,9586182316,331.29154956895184
2537642315,5154287728,85.22522573639067
2537678185,2537678237,572.2289134202816
2537678185,12045120713,583.1693189696657
2537678185,12587075372,802.8044184234454
2537678193,5416994980,39.186348529953776
2537678193,12595135444,28.937098025607376
2537678193,5416995040,171.97159906792226
2537678206,5416994985,51.76920202443577
2537678206,5416994987,83.90621595791289
2537678206,12595135422,55.05574283868335
2537678222,11944620270,7.934081943459308
2537678222,12860118937,386.13036576709493
2537678237,12587094233,817.6238780586039
2537678237,2537678185,572.2289134202815
2537678237,12587094262,500.6770424774369
2537678244,5416995039,56.87249155614536
2537678244,2918324542,32.91333188072194
2537678244,2537678247,87.49646466277049
2537678246,5163612667,676.6522403141253
2537678246,12587094233,406.8237813448668
2537678246,12587075407,191.89430460454025
2537678247,12595135432,17.110834541852505
2537678247,2537678244,87.49646466277049
2537678247,5416995076,97.21078900505879
2537689200,12590145997,10.015087134813239
2537689200,2407680147,410.95484127196306
2537689200,12045120783,98.93874188197088
2539246453,12522530658,222.05076324249214
2539246453,12522530634,222.04612300152118
2539246459,2539246474,249.62115039722934
2539246459,12590145955,187.60257614097117
2539246468,2539246474,16.3075373929774
2539246468,12522529901,438.9851804931842
2539246474,2539246468,16.3075373929774
2539246474,9696824296,1299.7909330121618
2539246475,12590145958,610.950053005179
2539246475,12522530637,685.4548700353934
2794990330,5163597328,361.9452941117485
2794990330,12587128961,114.77448852718663
2794990330,12525844173,108.49565855104844
2794990330,12525844231,71.43596765661036
2794990348,10020158849,82.39281043819678
2794990348,12584611928,244.0990229190677
2794990348,12584611927,312.23660840574917
2794990358,12587128990,206.52792317132497
2794990358,5163612921,395.357140804641
2794990358,12584611941,382.1653045888712
2794990387,12584612134,42.787777850054795
2794990387,245608377,392.49109675202897
2794990387,12584612033,462.3168582541398
2794990407,12584612121,247.37005160469567
2794990407,5163612667,204.15577583227787
2794990407,12584612103,513.292862933143
2918324128,11936192634,37.27738344084005
2918324128,11936192640,203.9445827757394
2918324128,11936192623,34.68973304587842
2918324537,12595135330,45.306098153559326
2918324537,2918324542,422.4306806627076
2918324537,5416199568,119.32299679555851
2918324542,2537678244,32.91333188072194
2918324542,2918324537,422.4306806627075
2918324542,12595162101,253.98732335268394
3089781247,3089781249,15.616497862391787
3089781247,12595115527,78.00334382404608
3089781247,10752407757,118.24535225485536
3089781247,10752407767,190.883186236411
3089781249,3089781247,15.616497862391787
3089781249,10752407785,90.56135186471995
3089781249,10752407767,155.88701996823815
3089785082,10752407724,31.214758840554442
3089785082,10752407729,100.15260792040223
3089785082,12860118970,166.50199218224145
3089785083,12595115480,25.363024513546513
3089785083,12595115479,37.47021089268975
3089785083,12595115478,50.99513767487002
3089785085,12595115485,43.202911610094674
3089785085,10752407745,9.090223372739958
3089785085,12595115481,75.42694587170517
3089785089,10752407740,58.506255209771645
3089785089,10752410932,257.05075872984406
3089785089,12595115485,108.38928395114384
3089785089,5414743590,50.31831086058597
3089785104,10752403909,12.471113336673117
3089785104,12595115436,115.65032278420384
3089785104,12595115432,102.60571956088862
4271810327,4271810329,8.021263454637602
4271810327,12964778421,210.97848279016955
4271810329,9586182316,12.043142664594292
4271810329,2537642315,328.67035942787385
4271810338,12584612458,168.06570212700905
5154287704,10752393804,90.27450284903796
5154287704,10752393801,122.44632887568923
5154287704,12595162205,185.13908118401068
5154287704,10752393800,69.13754487263834
5154287709,10752393804,4.661813017326592
5154287709,5417921929,108.01627640397616
5154287709,5154287710,158.9280156462314
5154287710,2407680087,135.54773529380097
5154287710,5154287709,158.9280156462314
5154287710,10752398427,40.20914666743515
5154287728,2537642315,85.22522573639067
5154287728,5154288097,251.5424088888577
5154288076,12595128213,45.89933367801778
5154288076,10752398420,138.14253052426108
5154288076,10752398429,90.24679516443426
5154288082,5417921968,50.41299080618027
5154288082,10019919592,59.02816929406059
5154288082,10752398464,67.04868125908152
5154288083,5417921969,126.90104861019168
5154288083,10019919569,113.54621289811894
5154288083,5417921968,71.95518835996651
5154288097,5154287728,268.4578633684304
5154288097,12595162115,181.71307425153918
5163095108,5163095109,7.6462011205740525
5163095647,11936177012,44.27501104629335
5163095679,1775800706,638.127799770688
5163096110,1775800664,19.13894614163083
5163096110,5163096113,18.124749294152938
5163096110,1775800724,763.8374323315802
5163096113,1775800664,19.058910104144697
5163096113,5163096110,18.124749294152938
5163096113,10019908526,454.3449687493864
5163597328,2794990330,361.9452941117485
5163597328,5163597331,55.84844721416664
5163597331,5163597335,184.214260100834
5163597331,5163597328,55.84844721416663
5163597331,12525844085,1225.5738871791652
5163597335,5163597346,699.9637625675934
5163597335,5163597331,184.214260100834
5163597335,12525844166,310.7006067040932
5163597346,12525844085,231.19121783301895
5163597346,5163597349,236.49422717131833
5163597346,5163597335,699.9637625675936
5163597349,5163597355,342.44388469947427
5163597349,5163597346,236.49422717131833
5163597349,12525844194,461.92542197835945
5163597355,12525844058,175.63156915318123
5163597355,5163597375,838.1819894070459
5163597355,5163597349,342.4438846994743
5163597375,5163597390,545.5852619054688
5163597375,5163597355,838.1819894070459
5163597375,12525879725,273.5203281318358
5163597390,5163597417,145.05585114559426
5163597390,5163597375,545.5852619054689
5163597390,12525844016,289.53707649828897
5163597417,5163597390,145.05585114559426
5163597417,12525879798,831.7869903774105
5163597417,12525844011,296.2997580045572
5163597417,12525879721,881.0421948488515
5163597697,12525387810,1038.5281572837316
5163597697,12525879798,294.5834243061268
5163597697,12525843973,824.2543638277939
5163597828,12525387810,22.16785686358526
5163597834,12525387840,43.93821931925076
5163597834,12525387836,30.572823776190802
5163597834,12525387831,45.587849928032256
5163597834,12525387854,543.5760123990196
5163597835,12525387836,61.572367272093395
5163597835,12525387843,12.582194145024708
5163597835,12525387845,49.241483754861704
5163597836,12525387839,37.00260809300043
5163597836,12525387835,56.42525181549344
5163597836,5163597841,190.95739540926579
5163597841,5163597836,190.95739540926576
5163597841,12525387827,134.0524203655034
5163598349,12587128961,1.434950071538848
5163598349,12525844226,73.0138319510629
5163598349,12525844226,239.40581431661855
5163612623,12584532193,16.018661122147147
5163612623,12584532187,51.434052052104086
5163612623,12584532221,35.319530389292645
5163612650,12525844122,778.5245595355822
5163612650,5163612659,343.0066548001771
5163612650,12525844106,339.9754906192385
5163612659,12584531719,19.795711943518608
5163612659,12584531721,62.55280034286006
5163612659,5163612650,343.0066548001771
5163612667,2794990407,204.15577583227787
5163612667,2537678246,676.6522403141253
5163612667,12587075452,769.0442429883605
5163612667,12584612067,1363.955777684908
5163612683,12587094194,577.2055246331249
5163612696,12587128982,94.64906396183167
5163612706,12587138818,313.7630813692045
5163612706,12587128982,445.0924113071107
5163612706,12525844353,128.28663559835005
5163612921,12584593270,94.55214676424978
5163612921,12584611930,268.96704098347993
5163612921,2794990358,395.35714080464106
5163612921,5163612924,95.86932113625178
5163612924,5163612921,95.86932113625177
5163612924,5163612931,259.5389496721346
5163612924,5163612931,317.292884948942
5163612931,5163612924,259.53894967213455
5163612931,5163612924,317.29288494894195
5163612931,5163612937,182.8517171511226
5163612937,5163612931,182.8517171511226
5163612937,12525844371,66.37392187303243
5163612937,12525844380,61.51522776505371
5163612939,12525844371,15.113681755224315
5163612939,5163612944,255.99377739369913
5163612939,12525844378,34.555095282872834
5163612944,5163612939,255.99377739369913
5163612944,12587138821,193.31582607633692
5163612944,12587138812,332.3253810005709
5171108354,12525387861,1702.2759981162756
5171108382,12525387846,26.246580787329776
5171108382,12525387840,22.767527607867034
5171108382,12525387845,115.31175434817968
5171108382,12525387873,211.33421166489734
5414743590,10752410909,37.86161526399889
5414743590,12595115484,95.42066129536148
5414743590,3089785089,50.31831086058597
5414743590,10752410910,76.85806427991177
5414743592,12595115490,40.83471396286353
5414743592,10752403499,26.372156789233387
5414743592,10752410909,34.70836931952723
5414743592,10752403501,74.7247161014393
5414743597,12595115486,12.754772838408986
5414743597,12595115490,41.280096872999074
5414743597,12595115473,70.29183152878332
5414743616,12595162343,47.312611615837845
5414743616,12595162341,32.13576364624123
5414743616,12595162400,73.00683833766558
5414745729,12595162435,447.42153050340016
5414745729,12595162434,297.3132050376628
5414745788,12595162392,482.2249661414323
5414745802,12595162384,22.711159666532353
5414745802,5414745806,75.19601109783426
5414745802,5414745804,69.5420305051491
5414745802,12595162392,383.6245756951572
5414745804,12595162372,63.599063787877846
5414745804,5414745802,69.5420305051491
5414745804,12595115486,1014.8029927347995
5414745806,12595162392,47.608447694923946
5414745806,5414745802,75.19601109783426
5414745806,12595162396,54.45023781668937
5414745811,12595162353,46.430179177579774
5414745811,12595162364,91.5240501098101
5414745811,12595162367,171.26045856122147
5414745813,12595162349,40.254106330164774
5414745813,12595162331,88.64384882664443
5414745813,5414745818,184.78551671780664
5414745818,5414745813,184.78551671780664
5414745818,5414745851,503.03196519001915
5414745818,12860154907,101.80429778723996
5414745851,10019859304,74.17555211994662
5414745851,12595162283,665.7658681510027
5414745851,5414745818,503.0319651900192
5414745899,12522530964,665.8641168130264
5414745899,10019879949,949.3441242965825
5414745899,5414745928,1461.8418833978535
5414745928,5414745899,1461.8418833978533
5414745928,2407680193,1041.9063637094093
5414745928,12595162307,307.29692248304667
5416199539,5416199540,118.53484136472063
5416199539,5416199561,14.227287233326708
5416199539,5416199576,72.54858684741843
5416199540,5416199539,118.53484136472063
5416199540,5416199541,147.10819250589145
5416199540,5416199571,44.267086228638625
5416199540,5416199575,68.31503174024536
5416199541,5416199540,147.10819250589145
5416199541,12595135314,45.617224394193876
5416199541,5416199574,69.11226711438078
5416199550,12595084400,9.588282009083528
5416199556,5416199557,40.49485081726598
5416199556,12595128300,42.00897242700253
5416199556,12595084392,108.93562471996286
5416199556,12595084397,220.74178985870526
5416199557,5416199556,40.49485081726598
5416199557,12595128298,19.899334076089264
5416199557,12595128299,41.18479669397354
5416199560,5416199571,120.20801932449832
5416199560,12595135313,27.811711607240674
5416199560,5416199561,30.61566093926682
5416199561,5416199560,30.61566093926682
5416199561,5416199539,14.227287233326708
5416199561,12595135311,108.69371699108122
5416199563,5416199569,124.51030863824535
5416199563,5416199566,64.71086236128524
5416199563,12595135335,16.473541061338484
5416199564,12595135313,35.80516316162625
5416199564,12595135320,34.93077438644423
5416199564,5416199565,121.59968197978087
5416199565,5416199564,121.59968197978087
5416199565,12595135319,33.729410626563784
5416199565,12595135316,27.9932114680135
5416199565,12595135317,135.34341681198165
5416199566,5416199563,64.71086236128524
5416199566,12595135320,36.69559331887814
5416199566,5416199570,125.37245084939552
5416199567,5416199570,127.42728699460076
5416199567,5416199568,67.25902242049042
5416199567,12595135318,30.619501236212614
5416199568,5416199569,120.40874643684096
5416199568,5416199567,67.25902242049042
5416199568,2918324537,119.32299679555851
5416199569,5416199563,124.51030863824535
5416199569,5416199568,120.40874643684096
5416199569,5416199570,69.09198174013875
5416199569,12595135322,57.85779664862437
5416199570,5416199566,125.37245084939552
5416199570,5416199567,127.42728699460076
5416199570,5416199569,69.09198174013875
5416199570,12595135319,32.04570242351175
5416199571,5416199560,120.20801932449832
5416199571,12595135312,23.205580244855735
5416199571,5416199540,44.267086228638625
5416199571,12595135314,142.31855615955874
5416199573,5416199594,56.18852519903552
5416199573,5416199593,239.72822481817383
5416199573,9586054602,24.88844570581525
5416199574,5416199575,153.51750510308844
5416199574,5416199541,69.11226711438078
5416199574,5416199581,72.69549402155396
5416199575,5416199540,68.31503174024536
5416199575,5416199580,68.4592104086223
5416199575,5416199574,153.51750510308844
5416199575,5416199576,115.15071222010653
5416199576,5416199539,72.54858684741843
5416199576,5416199575,115.15071222010653
5416199576,5416199577,150.29102787447806
5416199576,5416199579,71.34529660415575
5416199577,5416199576,150.29102787447806
5416199577,5416199578,64.38996267089524
5416199577,12595128298,72.01589315890914
5416199578,5416199577,64.38996267089524
5416199578,5416199587,57.529136912569044
5416199578,5416199579,142.1359937564665
5416199579,5416199588,65.06756504275788
5416199579,5416199578,142.1359937564665
5416199579,5416199580,124.02850863538538
5416199579,5416199576,71.34529660415575
5416199580,5416199575,68.4592104086223
5416199580,5416199589,68.27226948023232
5416199580,5416199579,124.02850863538538
5416199580,5416199581,160.32197413483343
5416199581,5416199580,160.32197413483343
5416199581,2407680069,65.20127887843347
5416199581,5416199574,72.69549402155396
5416199585,5416199586,89.74525839681647
5416199585,12595128298,66.90039939032955
5416199585,12595084400,344.4354085539214
5416199586,5416199587,59.1771903178868
5416199586,5416199585,89.74525839681647
5416199586,5416199590,68.77384521099523
5416199587,5416199578,57.529136912569044
5416199587,5416199591,62.53069529464239
5416199587,5416199586,59.1771903178868
5416199587,5416199588,139.59183514070546
5416199588,5416199579,65.06756504275788
5416199588,5416199592,64.88938095815263
5416199588,5416199587,139.59183514070546
5416199588,5416199589,130.06585385923267
5416199589,5416199580,68.27226948023232
5416199589,5416199593,70.60514522262082
5416199589,5416199588,130.06585385923267
5416199589,2407680069,162.8277877622056
5416199590,5416199586,68.77384521099523
5416199590,5416199591,61.87244763574376
5416199590,5416200574,291.9356910306607
5416199591,5416199587,62.53069529464239
5416199591,5416199590,61.87244763574376
5416199591,5416199592,132.04107289701153
5416199591,12595084389,180.18478410341336
5416199592,5416199588,64.88938095815263
5416199592,5416199591,132.04107289701153
5416199592,5416199593,135.30366906297377
5416199593,5416199589,70.60514522262082
5416199593,5416199592,135.30366906297377
5416199593,5416199594,171.26683721516014
5416199593,5416199573,239.72822481817383
5416199594,5416199593,171.26683721516014
5416199594,2407680069,74.60109102201982
5416199594,5416199573,56.18852519903552
5416199886,5416199889,96.2444383914747
5416199886,5416199969,744.5292054084157
5416199886,12587138937,772.3331040821643
5416199889,5416200027,557.7815495051292
5416199889,5416199886,96.2444383914747
5416199889,5416199989,454.70745613809765
5416199899,5416199922,716.5220319957311
5416199899,5416200199,338.4562196623508
5416199899,5416200215,101.46172280720795
5416199922,5416199899,716.522031995731
5416199922,5416199994,371.40973866509455
5416199922,5416200011,169.3624294677709
5416199928,5416199938,229.88081979619966
5416199928,12587138996,296.1547091919823
5416199938,12587138996,114.53694590930277
5416199938,5416199928,229.8808197961997
5416199938,5416199953,443.87876859447897
5416199953,5416199938,443.87876859447897
5416199953,5416199969,442.254824357047
5416199953,12587138992,372.86329734720147
5416199969,5416199953,442.2548243570469
5416199969,5416199989,717.4980110872331
5416199969,5416199886,744.5292054084157
5416199989,5416199969,717.498011087233
5416199989,5416199994,161.4038232437245
5416199989,5416199889,454.70745613809777
5416199994,5416199989,161.4038232437245
5416199994,5416199922,371.40973866509455
5416199994,12584612370,314.6589541332786
5416200011,12587138959,45.02670653402045
5416200011,5416199922,169.3624294677709
5416200011,5416200013,38.18491270153836
5416200013,5416200011,38.18491270153836
5416200013,12587138958,47.699426347990624
5416200013,12587138961,95.44684468782611
5416200027,12587138958,302.58457216088794
5416200027,5416199889,557.7815495051293
5416200190,5416200199,311.68719386156846
5416200190,12587075497,551.052068373822
5416200199,5416200190,311.6871938615685
5416200199,5416199899,338.4562196623508
5416200199,12584612219,78.3401526179428
5416200215,5416199899,101.46172280720795
5416200215,12584612360,603.3024062027181
5416200215,5416200240,527.6734343809937
5416200240,12584612235,293.4819264143352
5416200240,5416200215,527.6734343809936
5416200240,5416200273,844.8390132165289
5416200273,12587075478,158.25173927169828
5416200273,5416200240,844.839013216529
5416200273,5416200282,235.21622215325823
5416200282,5416200273,235.21622215325826
5416200282,12584612324,292.14516982185376
5416200282,12587075488,275.3282159988748
5416200297,5416200304,206.6627361781458
5416200297,12584612219,369.669718215208
5416200297,5416200459,628.6637783161843
5416200304,5416200297,206.6627361781458
5416200304,5416200313,220.47931306839854
5416200304,12584612219,349.6527879485713
5416200313,5416200304,220.47931306839857
5416200313,12584612209,197.1253062936063
5416200313,12584612213,366.27854249910223
5416200432,12584612202,254.6985192238917
5416200432,12587075497,814.688729962545
5416200443,5416200444,35.52176073151328
5416200443,12584612202,295.0294131485439
5416200443,5416200754,118.59233483775539
5416200443,5416200753,157.05088032427557
5416200444,5416200443,35.52176073151328
5416200444,12584612184,27.85862328849927
5416200444,12584612185,28.758778946901145
5416200457,12584612209,209.97943436595025
5416200457,12584612184,741.0227209540614
5416200457,5416200459,103.00578332577697
5416200459,5416200457,103.00578332577697
5416200459,12584612243,253.90531158914422
5416200459,5416200297,628.6637783161843
5416200475,12584612243,351.84241053297296
5416200475,5416200478,49.380575825746234
5416200475,12587075477,293.7437426340891
5416200478,5416200475,49.380575825746234
5416200478,5416200491,342.7627467416127
5416200478,12587075436,999.1996332513424
5416200491,5416200478,342.7627467416128
5416200491,5416200495,147.32850839383667
5416200491,12587075478,109.46148931021386
5416200495,5416200491,147.32850839383667
5416200495,12614678722,449.71883953615736
5416200495,12587075478,80.04322532094037
5416200510,12584612324,240.21109218671182
5416200510,12614678722,251.71406081799873
5416200510,5416200527,614.2862797355597
5416200527,5416200510,614.2862797355597
5416200527,5416200530,87.85557602938265
5416200527,12587075241,141.47763402132094
5416200530,12587075253,91.94732435985651
5416200530,5416200527,87.85557602938265
5416200530,12587075262,53.02102528987843
5416200535,12587075259,37.3140544186973
5416200535,12587075260,120.2123555106374
5416200535,12587075262,62.767331821226996
5416200535,12614678731,1297.4541791726758
5416200554,12587075259,436.2897006040524
5416200554,5416200558,132.31064184287152
5416200554,12587075322,424.0668482119138
5416200558,5416200554,132.31064184287152
5416200558,5416200574,482.5244003165968
5416200558,12587075312,458.6868021989879
5416200574,5416200558,482.5244003165968
5416200574,5416199590,291.9356910306607
5416200574,12595128294,718.4988344640801
5416200732,12587094174,195.15978205776796
5416200732,12587094184,423.34892717385895
5416200753,5416200754,48.57221750009155
5416200753,12587094174,781.9819682055709
5416200753,5416200443,157.05088032427557
5416200754,5416200753,48.57221750009155
5416200754,10020059884,37.33465806528498
5416200754,5416200443,118.59233483775537
5416200761,12584612191,186.13274381443767
5416200761,12584612188,46.43011077252512
5416200761,12584612184,97.90806278687975
5416994980,6792017318,56.89302036152486
5416994980,2537678193,39.186348529953776
5416994980,12595135410,36.74385980084084
5416994980,12595135557,97.43857244881758
5416994984,5416994985,83.74193223572428
5416994984,12045120727,40.308173348495416
5416994984,5416994987,42.46166456717379
5416994985,5416994984,83.74193223572428
5416994985,2537678206,51.76920202443577
5416994985,5416994986,33.06742785689721
5416994986,5416994985,33.06742785689721
5416994986,5416994988,85.69373287908033
5416994986,12045120723,27.318662775986258
5416994986,12595135557,121.61340182946148
5416994987,5416994984,42.46166456717379
5416994987,12045120713,117.70070807009951
5416994987,2537678206,83.90621595791289
5416994988,5416994986,85.69373287908033
5416994988,5416994992,34.77992505439996
5416994988,12045120727,0.6507447163012948
5416994990,5416994991,110.02332794014455
5416994990,12587094456,39.81979551275191
5416994990,5416995017,30.68605174626916
5416994990,12860154977,141.81519938761346
5416994991,5416994990,110.02332794014455
5416994991,12045120649,29.83983078179358
5416994991,12595135515,44.0897020948066
5416994992,12587094450,55.82680181116433
5416994992,5416994988,34.77992505439996
5416994992,12045120726,99.99794277314638
5416994992,12045120723,84.86887299173097
5416994993,12860154982,22.45812909831357
5416994993,12587094450,48.90328689258348
5416994993,12587094455,68.9830401250029
5416994993,12045120654,90.63437070762038
5416994996,12587094456,17.194903934994237
5416994996,12587094451,34.05749784969349
5416994996,12587094455,35.33805417989771
5416995000,5416995024,61.6629749557239
5416995000,12587094458,36.807930522609105
5416995000,12587094456,72.20336804290194
5416995001,12587094453,9.920841184473884
5416995001,12587094458,35.80502565304658
5416995001,5416995002,57.63738352769756
5416995002,5416995001,57.63738352769756
5416995002,12587094457,36.4783703111678
5416995002,5416995027,35.08998811576279
5416995002,5416995004,171.06334058603125
5416995004,5416995002,171.06334058603125
5416995006,5416995008,32.494531829576864
5416995006,10752435291,32.635794751158045
5416995006,5416995031,58.68103787574879
5416995007,5416995008,58.58317010744903
5416995007,5416995031,27.641189660448227
5416995007,5416995014,4.556544902217209
5416995008,5416995006,32.494531829576864
5416995008,5416995009,29.239503935493627
5416995008,5416995007,58.58317010744903
5416995009,5416995032,59.87289909963536
5416995009,5416995008,29.239503935493627
5416995009,10752435301,30.819945249339742
5416995011,5416995030,17.849345640510137
5416995011,5416995031,30.086788205691366
5416995011,10752435291,53.96278931717675
5416995011,5416995020,59.73022714607564
5416995012,5416995031,53.07056742210179
5416995012,5416995020,24.97108030153808
5416995012,5416995016,15.828306903833429
5416995013,5416995014,52.093694461470285
5416995013,5416995016,13.923516429062236
5416995013,12860154975,20.17148484930771
5416995014,5416995013,52.093694461470285
5416995014,5416995007,4.556544902217209
5416995014,5416995032,28.363887930804186
5416995016,5416995013,13.923516429062236
5416995016,5416995012,15.828306903833429
5416995016,5416995023,105.6768379642185
5416995017,5416995023,135.41799337161683
5416995017,5416994990,30.68605174626916
5416995017,5416995019,178.22222006781396
5416995019,5416995020,95.66637864465295
5416995019,10752482006,40.605601542395625
5416995019,5416995023,38.46843207883557
5416995019,5416995017,178.22222006781396
5416995020,5416995019,95.66637864465295
5416995020,5416995012,24.97108030153808
5416995020,5416995011,59.73022714607564
5416995021,12587094465,45.19553567848395
5416995021,12045120736,58.04570805209695
5416995021,12045120741,25.995029018935075
5416995022,12587094465,41.059540450328385
5416995022,10752482006,33.43047749589953
5416995022,12045120733,100.80546393260325
5416995022,12045120741,146.19994439551513
5416995023,5416995016,105.6768379642185
5416995023,5416995017,135.41799337161683
5416995023,5416995019,38.46843207883557
5416995023,12860154977,32.73272236111619
5416995024,5416995000,61.6629749557239
5416995024,12860154977,35.287418365718494
5416995024,12587094457,40.31696332055065
5416995024,12860154974,60.093842721277056
5416995025,5416995027,40.40425500061562
5416995026,12595135557,62.14519093250669
5416995026,12587094453,26.54042837646602
5416995026,5416995027,56.548953782472935
5416995026,12045120722,88.07072540682978
5416995027,5416995002,35.08998811576279
5416995027,5416995025,40.40425500061562
5416995027,5416995026,56.548953782472935
5416995027,5416995034,209.02248903408716
5416995030,5416995011,17.849345640510137
5416995031,5416995012,53.07056742210179
5416995031,5416995011,30.086788205691366
5416995031,5416995007,27.641189660448227
5416995031,5416995006,58.68103787574879
5416995032,5416995009,59.87289909963536
